Date,Open,High,Low,Close,Adj Close,Volume
4/15/1999,133.4375,133.5625,131,132.656204,93.903954,11150000
4/16/1999,132.906204,132.906204,131.1875,131.531204,93.107613,6476200
4/19/1999,132.6875,134.531204,128.375,129.5,91.669785,12487200
4/20/1999,129.8125,131.1875,129,131.125,92.820053,9049600
4/21/1999,131.0625,135.625,130.406204,134.875,95.474579,5772200
4/22/1999,135.125,136.375,134.390594,136.156204,96.381508,6897400
4/23/1999,135.875,136.75,135,135.8125,96.138184,4593100
4/26/1999,136.5,136.8125,135.468704,136.593704,96.691193,3606500
4/27/1999,137.125,137.5,135.843704,137.25,97.1558,5147200
4/28/1999,136.4375,137.25,135,135.375,95.828552,5544300
4/29/1999,135.5625,136.0625,133.8125,134.343704,95.098518,9824300
4/30/1999,135.093704,135.625,131.5,133.25,94.324318,10991900
5/3/1999,133.4375,135.843704,133.093704,135.6875,96.049736,10709700
5/4/1999,135.125,135.8125,133.125,133.75,94.678246,10509300
5/5/1999,133.9375,135.0625,131.843704,134.8125,95.430382,10032300
5/6/1999,134.4375,135.125,132.375,133.984299,94.844093,13507200
5/7/1999,134.5,135.125,133.4375,135,95.563087,8680700
5/10/1999,134.843704,135.718704,133.531204,134.328094,95.087448,5580100
5/11/1999,135.3125,136.875,134.718704,135.6875,96.049736,7000600
5/12/1999,135.75,137.218704,131.5,136.75,96.801888,13865800
5/13/1999,137.25,138,136.8125,137.343704,97.22213,4485700
5/14/1999,134.5625,135.875,133.5,133.781204,94.700356,8370100
5/17/1999,133.625,134.484299,132.375,134.1875,94.98793,6268100
5/18/1999,134.531204,134.984299,132.625,133.9375,94.810974,8218600
5/19/1999,134.468704,135,133.25,134.906204,95.496696,5052400
5/20/1999,135.125,135.593704,134.0625,134.093704,94.921524,4670400
5/21/1999,134.125,134.6875,132.593704,133.343704,94.390617,6418200
5/24/1999,133.843704,133.843704,130.390594,131.125,92.820053,7952000
5/25/1999,131.375,132.343704,128.4375,129,91.315834,15406400
5/26/1999,129.3125,131,128.093704,130.4375,92.33342,12575900
5/27/1999,129.843704,130.281204,128,128.5625,91.006157,14515400
5/28/1999,129,130.75,128.593704,130.203094,92.167473,8748000
6/1/1999,130.125,130.156204,128.375,129.75,91.846748,6705300
6/2/1999,129.75,130.1875,128.015594,129.875,91.935219,6981900
6/3/1999,130.6875,130.875,129.781204,130.593704,92.444,6076600
6/4/1999,131.468704,133.359299,130.9375,133.218704,94.302116,9787200
6/7/1999,133.4375,134.1875,132.906204,133.5625,94.545494,5299100
6/8/1999,133.375,133.796799,131.593704,132.25,93.616425,4895700
6/9/1999,132.406204,133.093704,131.8125,132.125,93.527924,7409700
6/10/1999,131.4375,131.468704,129.593704,130.906204,92.665176,7040700
6/11/1999,131.218704,132.218704,129.093704,129.8125,91.890968,12824800
6/14/1999,130.6875,130.75,129.546799,129.9375,91.979431,6823500
6/15/1999,130.468704,131.656204,130.078094,130.8125,92.598892,5700900
6/16/1999,132.375,133.875,132.375,133.3125,94.368538,7865800
6/17/1999,132.875,135.5625,132.625,134.5625,95.253387,8162800
6/18/1999,134.0625,134.6875,133.375,134.3125,95.363403,2875100
6/21/1999,134.468704,135.25,133.656204,134.625,95.585327,4646400
6/22/1999,134,135.1875,133.5,133.6875,94.919678,5862400
6/23/1999,133,133.625,132.125,133.031204,94.45372,9629200
6/24/1999,132.875,132.9375,130.656204,132.031204,93.743713,9176900
6/25/1999,132.593704,133.015594,131.25,131.703094,93.510719,4087000
6/28/1999,132.6875,133.625,132.5,133.3125,94.653427,5028900
6/29/1999,133,135.1875,132.781204,134.5625,95.540947,6956200
6/30/1999,134.625,137.5,133.843704,137,97.271553,16856100
7/1/1999,137,138.5,136.0625,138.031204,98.003769,9939500
7/2/1999,138.125,139.5,137.906204,139.406204,98.980019,3772800
7/6/1999,139.25,140.75,138.593704,139.375,98.957832,11221100
7/7/1999,139.0625,139.718704,138.515594,139.5625,99.090981,3230700
7/8/1999,139.0625,140.625,138.75,139.671799,99.16861,7101500
7/9/1999,140,140.593704,139.5625,140.5,99.756645,2976800
7/12/1999,140.9375,140.9375,139.5,139.875,99.312874,4436300
7/13/1999,139.375,139.921799,138.656204,139.375,98.957832,6477600
7/14/1999,140,140.218704,138.75,140.156204,99.512543,4382500
7/15/1999,140.781204,141.375,140.3125,141.046799,100.144882,3348600
7/16/1999,141.25,142.156204,140.75,141.8125,100.688515,2281500
7/19/1999,142.1875,142.25,140.5625,140.875,100.022881,4287000
7/20/1999,140.125,140.406204,137.531204,137.984299,97.970474,7060100
7/21/1999,138.093704,138.906204,137.3125,137.828094,97.85955,4793700
7/22/1999,137.4375,138,135.468704,136.015594,96.572647,7804100
7/23/1999,136.656204,137,135.125,135.75,96.384071,4603000
7/26/1999,134.875,136.125,134.625,134.75,95.674072,4333400
7/27/1999,136,137.203094,135.375,135.875,96.472839,5908500
7/28/1999,136.25,137.3125,135.593704,136.3125,96.783478,3955500
7/29/1999,134.9375,135.25,133.3125,134.406204,95.429985,7760600
7/30/1999,134.8125,135.343704,132.5625,132.75,94.254036,5994300
8/2/1999,132.75,134.75,132.5,133.0625,94.475945,6065500
8/3/1999,133.718704,133.843704,131.375,132.4375,94.032158,5445400
8/4/1999,132.718704,133.875,130.4375,130.625,92.745293,6497900
8/5/1999,130.875,131.9375,128.843704,131.8125,93.58847,10322000
8/6/1999,131.218704,132,129.5,130.375,92.567757,7537700
8/9/1999,130.593704,131.796799,129.75,130.093704,92.368073,5565900
8/10/1999,129.875,130.156204,127,128.656204,91.34742,9793300
8/11/1999,129.6875,130.531204,128.625,130.218704,92.456787,8003400
8/12/1999,130.6875,131.8125,129.906204,130.140594,92.401337,7036800
8/13/1999,131.625,133.25,131.125,133.156204,94.54248,5857700
8/16/1999,133.125,133.968704,132.25,133.75,94.964088,3927000
8/17/1999,134.4375,134.843704,133.125,134.625,95.585327,4808000
8/18/1999,134.203094,134.375,133.25,133.656204,94.897461,4355500
8/19/1999,132.375,133.234299,131.6875,132.5625,94.120926,6448100
8/20/1999,133.0625,134.125,132.6875,133.906204,95.074959,3663700
8/23/1999,134.8125,136.546799,134.656204,136.468704,96.894363,5637800
8/24/1999,136.0625,137.968704,135.375,136.968704,97.249382,9279500
8/25/1999,137.1875,138.781204,136.156204,138.375,98.247841,6005300
8/26/1999,138.281204,138.421799,136.5,136.718704,97.071877,4322300
8/27/1999,136.875,137.0625,135.0625,135.0625,95.89592,6247400
8/30/1999,135.343704,135.5,132,132.5625,94.120926,4652000
8/31/1999,132.9375,133.75,130.875,132.0625,93.765907,11453700
9/1/1999,132.9375,133.734299,132.3125,133.6875,94.919678,6863900
9/2/1999,132.125,132.671799,130.656204,132.109299,93.799133,10896300
9/3/1999,134.875,136.5,134.6875,135.968704,96.539391,9160800
9/7/1999,136.0625,136.625,135.218704,135.468704,96.184341,4560800
9/8/1999,134.843704,136.0625,134.031204,134.8125,95.71846,6159600
9/9/1999,134.75,135.25,133.6875,134.75,95.674072,6177800
9/10/1999,136.25,136.359299,134.9375,135.875,96.472839,2934500
9/13/1999,135.125,135.468704,134.5,134.953094,95.818283,2320500
9/14/1999,134.0625,134.5625,133.375,134.0625,95.185928,3736000
9/15/1999,135.4375,135.4375,131.875,131.9375,93.677162,6984500
9/16/1999,132.5,132.8125,130.3125,132.453094,94.043221,15377600
9/17/1999,132.625,133.9375,132.156204,133.75,95.231491,8542300
9/20/1999,133.9375,134,133.093704,133.5625,95.098007,2803900
9/21/1999,132.25,132.468704,130.156204,130.75,93.09549,9335200
9/22/1999,131.25,131.843704,129.75,130.609299,92.995285,13009100
9/23/1999,131.8125,131.8125,127.625,127.875,91.048447,12204100
9/24/1999,127.75,128.375,126.3125,127.75,90.959442,13792900
9/27/1999,128.75,129.75,128.281204,128.593704,91.560181,6970300
9/28/1999,127.9375,128.8125,125.5625,128.343704,91.38221,11063400
9/29/1999,128.4375,129.125,126.75,126.8125,90.291924,7580300
9/30/1999,127.4375,129.4375,126.968697,128.75,91.671486,7498900
10/1/1999,127.9375,128.5625,126.625,128.468704,91.471184,11127100
10/4/1999,129.1875,130.875,128.75,130.75,93.09549,6341600
10/5/1999,130.718704,131.968704,128.6875,130.625,93.006462,11976000
10/6/1999,130.75,132.8125,130.6875,132.625,94.430496,10308200
10/7/1999,132.859299,133,131.5,131.875,93.896477,6535600
10/8/1999,131.75,133.875,131.234299,133.875,95.320541,9674300
10/11/1999,133.593704,134.125,133.3125,133.656204,95.164764,4282000
10/12/1999,133.125,133.3125,131.1875,131.593704,93.69622,8686100
10/13/1999,130.6875,131.3125,128.1875,128.1875,91.270958,10469300
10/14/1999,128.484299,129.1875,126.75,128.156204,91.248657,10562200
10/15/1999,126,126.75,124.5,124.875,88.912399,14238700
10/18/1999,124.9375,125.9375,123.4375,125.781197,89.557632,9758800
10/19/1999,127.1875,128.25,125.9375,127,90.425461,14392900
10/20/1999,127.75,129.468704,127.125,128.25,91.31546,9759400
10/21/1999,127.218697,129,126.625,129,91.849457,9105400
10/22/1999,129.75,131.218704,129.5625,130.093704,92.628181,8309600
10/25/1999,129.3125,130.468704,128.75,129.4375,92.16098,8114300
10/26/1999,130.1875,130.6875,127.8125,127.8125,91.003906,6256300
10/27/1999,128.375,130.3125,128.25,130.125,92.650467,5433300
10/28/1999,132.4375,134.859299,132.1875,134.5625,95.81002,10509700
10/29/1999,135.843704,137.6875,135.718704,137,97.545547,10988600
11/1/1999,136.5,137,135.5625,135.5625,96.522034,4006500
11/2/1999,135.968704,137.25,134.593704,134.593704,95.832291,6516900
11/3/1999,136,136.375,135.125,135.5,96.477562,7222300
11/4/1999,136.75,137.359299,135.765594,136.531204,97.211746,7907500
11/5/1999,138.625,139.109299,136.781204,137.875,98.168556,7431500
11/8/1999,137,138.375,136.75,138,98.25753,4649200
11/9/1999,138.5,138.6875,136.281204,136.703094,97.334152,4533700
11/10/1999,136.25,138.390594,136.078094,137.718704,98.057251,6405600
11/11/1999,138.1875,138.5,137.468704,138.5,98.613548,4794100
11/12/1999,139.25,139.984299,137.125,139.75,99.503563,11802900
11/15/1999,139.843704,140.25,139.406204,140.078094,99.737206,2187500
11/16/1999,140.5625,143,140.093704,141.25,100.571609,7544800
11/17/1999,142.25,142.9375,141.3125,141.625,100.838615,9459000
11/18/1999,142.4375,143,141.625,142.625,101.550636,4491000
11/19/1999,142.406204,142.968704,142,142.5,101.461624,4832100
11/22/1999,142.4375,143,141.5,142.468704,101.439354,4155400
11/23/1999,142.843704,142.843704,140.375,141.218704,100.549332,5918000
11/24/1999,140.75,142.4375,140,141.968704,101.083305,4459700
11/26/1999,142.468704,142.875,141.25,141.4375,100.705124,1693900
11/29/1999,140.875,141.921799,140.4375,140.9375,100.349091,7348600
11/30/1999,140.75,142.3125,139,139.281204,99.1698,7682000
12/1/1999,139.3125,140.5,139,140.406204,99.970825,6980200
12/2/1999,140.625,141.375,140.375,141.25,100.571609,6698300
12/3/1999,143.031204,145.343704,143.031204,143.843704,102.418335,10045400
12/6/1999,143.531204,143.718704,142.25,142.781204,101.661873,3138900
12/7/1999,143.281204,143.3125,141.375,141.625,100.838615,10714200
12/8/1999,141.343704,142.0625,140.5,140.718704,100.193298,4611400
12/9/1999,141.8125,142.218704,139.375,141.406204,100.682861,6474700
12/10/1999,142.281204,142.8125,140.875,141.875,101.016632,5127300
12/13/1999,141.4375,142.718704,141.281204,142.125,101.194611,4210800
12/14/1999,141.625,142.484299,140.625,140.75,100.215607,5739000
12/15/1999,140.375,142.203094,140.031204,141.5,100.749588,6879100
12/16/1999,142.1875,142.656204,141.156204,142.125,101.194611,5854900
12/17/1999,143,143.3125,142.0625,142.6875,101.844528,4775400
12/20/1999,142.5625,143.1875,141.093704,141.656204,101.108383,4608700
12/21/1999,141.593704,144.0625,141.343704,143.8125,102.647484,7981300
12/22/1999,143.625,144.1875,142.968704,144.1875,102.915131,5377500
12/23/1999,145.015594,146.484299,145,146.484299,104.554489,5721700
12/27/1999,146.5,146.781204,145.0625,146.281204,104.409523,2691000
12/28/1999,145.875,146.5,145.484299,146.1875,104.342651,4084500
12/29/1999,146.3125,146.8125,145.3125,146.8125,104.788742,3001000
12/30/1999,147.125,147.5625,146.1875,146.640594,104.666031,3641300
12/31/1999,146.843704,147.5,146.25,146.875,104.833382,3172700
1/3/2000,148.25,148.25,143.875,145.4375,103.807343,8164300
1/4/2000,143.531204,144.0625,139.640594,139.75,99.747833,8089800
1/5/2000,139.9375,141.531204,137.25,140,99.926254,12177900
1/6/2000,139.625,141.5,137.75,137.75,98.320305,6227200
1/7/2000,140.3125,145.75,140.0625,145.75,104.030365,8066500
1/10/2000,146.25,146.906204,145.031204,146.25,104.387283,5741700
1/11/2000,145.8125,146.093704,143.5,144.5,103.138176,7503700
1/12/2000,144.593704,144.593704,142.875,143.0625,102.11216,6907700
1/13/2000,144.468704,145.75,143.281204,145,103.495056,5158300
1/14/2000,146.531204,147.468704,145.968704,146.968704,104.90023,7437300
1/18/2000,145.343704,146.625,145.1875,145.8125,104.074966,6488500
1/19/2000,145.3125,147,145,147,104.922577,6157900
1/20/2000,146.968704,146.968704,143.8125,144.75,103.316612,5800100
1/21/2000,145.5,145.5,144.0625,144.4375,103.093536,6244800
1/24/2000,145.656204,145.843704,139.406204,140.343704,100.1716,7896900
1/25/2000,140.515594,141.9375,139,141.9375,101.309212,9942500
1/26/2000,141,141.546799,140.093704,140.8125,100.506157,5158100
1/27/2000,141.843704,142.218704,138.125,140.25,100.104691,10922700
1/28/2000,139.4375,140.0625,135.531204,135.875,96.98204,11916200
1/31/2000,135.8125,139.671799,135,139.5625,99.614006,10768700
2/1/2000,139.75,141.6875,138.531204,140.9375,100.595413,8419900
2/2/2000,141.281204,142.25,140.375,141.0625,100.684631,6205900
2/3/2000,140.875,143.25,140,143.1875,102.201363,7997500
2/4/2000,143.1875,144,142.125,142.593704,101.777527,4925400
2/7/2000,142.5625,142.781204,141.4375,142.375,101.621422,5845800
2/8/2000,143.968704,144.5625,143.625,144.3125,103.004356,4936400
2/9/2000,144.468704,144.468704,141.265594,141.281204,100.840797,8511500
2/10/2000,141.625,142.5625,140.875,141.5625,101.041527,6690600
2/11/2000,141.843704,141.9375,138.031204,138.6875,98.989487,9849800
2/14/2000,139.781204,139.781204,138.3125,139.5,99.569412,8528800
2/15/2000,139.25,141.218704,137.796799,141.078094,100.69577,11078300
2/16/2000,140.375,140.9375,138.796799,139,99.212517,8845400
2/17/2000,140.4375,140.4375,138.218704,138.281204,98.699432,7584200
2/18/2000,138.875,138.875,134.625,135.3125,96.580505,9409200
2/22/2000,135.1875,136.343704,133.531204,134.968704,96.335106,16415400
2/23/2000,135.625,137.468704,134.5,136.5625,97.47274,12119000
2/24/2000,136.6875,137.031204,133.093704,133.8125,95.509872,17375000
2/25/2000,135.1875,136.718704,133.125,133.328094,95.164124,10559900
2/28/2000,133.375,136.6875,132.718704,136.125,97.160431,13397800
2/29/2000,136.0625,137.4375,135.75,137.4375,98.097275,8242500
3/1/2000,137.625,139,137.218704,138.4375,98.811035,6868000
3/2/2000,138.6875,139.125,137.343704,138.531204,98.87793,7600200
3/3/2000,140.4375,141.718704,139.718704,141.125,100.729233,12770300
3/6/2000,140.8125,141.343704,138.75,139.75,99.747833,11967100
3/7/2000,140,140.156204,135.218704,137.046799,97.818428,20062000
3/8/2000,136.468704,137.843704,135.031204,136.875,97.69574,11808500
3/9/2000,137.25,140.875,136.125,140.875,100.550804,5500900
3/10/2000,140.1875,142,139.531204,140.125,100.015511,7924600
3/13/2000,136.6875,140.468704,135.6875,138.593704,98.922478,10540500
3/14/2000,139.281204,140.093704,136.156204,136.625,97.517296,8263900
3/15/2000,136.875,140.4375,136.0625,139.8125,99.79245,10300800
3/16/2000,141.625,146.843704,140.875,146.343704,104.454117,25601400
3/17/2000,145.8125,148,145.4375,146.9375,105.144508,10272900
3/20/2000,146.875,147.343704,144.781204,146.1875,104.607834,12502300
3/21/2000,145.531204,149.75,144.5,149.1875,106.754555,13612600
3/22/2000,149.5625,150.843704,148.6875,150.093704,107.402985,8260000
3/23/2000,149.156204,153.468704,149.156204,152.656204,109.236679,11654500
3/24/2000,152.875,155.75,151.718704,153.5625,109.885216,11462900
3/27/2000,153.375,153.781204,151.8125,151.9375,108.722359,8798600
3/28/2000,151.25,152.984299,150.593704,151.0625,108.096283,6334400
3/29/2000,151.5625,152.484299,149.656204,151.218704,108.208076,6747500
3/30/2000,150.156204,151.921799,147.125,148.6875,106.396767,9491900
3/31/2000,149.625,152.3125,148.4375,150.375,107.604309,9249100
4/3/2000,150.125,151.25,148.6875,151.25,108.23037,8508200
4/4/2000,151.75,153,141.390594,150.125,107.425377,19585500
4/5/2000,147.875,150.8125,147.625,149.1875,106.754555,8387200
4/6/2000,150.25,151.6875,149,150.484299,107.68251,6378500
4/7/2000,151.5625,152.125,150.5,151.4375,108.364548,6023600
4/10/2000,151.75,153.109299,150.3125,150.843704,107.93972,9624200
4/11/2000,150,151.625,148.375,150.406204,107.626633,9006400
4/12/2000,150.375,151.156204,146.156204,146.281204,104.674881,10779200
4/13/2000,147.468704,148.156204,143.781204,144.25,103.221413,12225800
4/14/2000,142.625,142.8125,133.5,136,97.317909,29604000
4/17/2000,135.1875,140.75,134.6875,140.75,100.716904,23918200
4/18/2000,140.5625,144.468704,139.781204,144.468704,103.377907,11069200
4/19/2000,144.5,145.125,142.531204,143.125,102.41642,6553700
4/20/2000,143.5625,143.9375,142.375,143.8125,102.908379,8537600
4/24/2000,141.5,143.3125,140.5,142.25,101.79026,12893100
4/25/2000,144.625,148.156204,144.4375,148.156204,106.016571,14102000
4/26/2000,147.968704,148.75,146,146.484299,104.820236,7711100
4/27/2000,143,147.343704,143,146,104.473671,15595300
4/28/2000,147,147.859299,145.0625,145.093704,103.82515,8743400
5/1/2000,146.5625,148.484299,145.843704,147.0625,105.233994,7328300
5/2/2000,145.5,147.125,144.125,144.125,103.131958,9411900
5/3/2000,144,144,139.781204,140.75,100.716904,12630700
5/4/2000,142,142.359299,140.75,141.8125,101.47718,5963600
5/5/2000,141.0625,144,140.9375,143.531204,102.707039,7862400
5/8/2000,142.75,143.375,141.843704,142.453094,101.935623,5064100
5/9/2000,143.0625,143.406204,140.265594,141.3125,101.119408,5620300
5/10/2000,140.5,140.968704,137.75,138.125,98.838539,10293900
5/11/2000,140.125,141.5,139.125,141.281204,101.097023,7091100
5/12/2000,141.8125,143.468704,141.625,142.8125,102.19278,5960800
5/15/2000,142.75,145.609299,142,145.281204,103.959297,4441300
5/16/2000,146.5625,147.718704,145.3125,146.6875,104.965599,8192200
5/17/2000,145.6875,146.1875,144.468704,145.156204,103.869858,5907200
5/18/2000,145.625,146.3125,143.375,143.375,102.595291,4325600
5/19/2000,142.5625,143.234299,140.406204,141.125,100.985283,6518400
5/22/2000,141.25,141.468704,137,140.0625,100.224983,10839400
5/23/2000,140.4375,140.8125,137.5625,138,98.749123,7979200
5/24/2000,138,140.6875,136.5,140.25,100.359169,11081500
5/25/2000,140.6875,141.8125,137.718704,137.843704,98.637222,8278900
5/26/2000,138.8125,139.6875,137.328094,138,98.749123,4814000
5/30/2000,140,142.9375,139.468704,142.5,101.969154,5362700
5/31/2000,142.5625,144,142.093704,142.8125,102.19278,6056500
6/1/2000,143.6875,145.4375,143,145.3125,103.981712,8961600
6/2/2000,148.9375,149.093704,147.484299,147.843704,105.792915,8962200
6/5/2000,147.468704,148.218704,146.875,147.125,105.278694,6998100
6/6/2000,146.625,147.781204,145.906204,146.468704,104.809067,4858900
6/7/2000,146.625,148,146,147.484299,105.535767,4919500
6/8/2000,147.5,147.75,146.0625,146.906204,105.122124,5723100
6/9/2000,147.5,147.968704,145.625,146.593704,104.898552,3085300
6/12/2000,146.968704,146.968704,144.875,144.875,103.668701,3678900
6/13/2000,144.8125,147.75,144.625,147.593704,105.61409,6558700
6/14/2000,148.25,148.875,147.1875,147.843704,105.792915,6420500
6/15/2000,148.125,148.75,146.843704,148.156204,106.016571,5881200
6/16/2000,148.3125,148.3125,145.875,146.593704,105.145531,5567900
6/19/2000,146.468704,149.156204,146.25,148.468704,106.490318,5106900
6/20/2000,148.1875,148.875,147,147.9375,106.109306,6480000
6/21/2000,146.9375,148.4375,146.890594,147.875,106.064499,3115000
6/22/2000,147.5625,147.6875,145,145.625,104.450645,7490500
6/23/2000,145.8125,146.125,143.875,144.375,103.554115,4863300
6/26/2000,145.375,146.25,144.875,146.234299,104.887688,5201300
6/27/2000,145.984299,146.718704,145.015594,145.156204,104.114456,4159500
6/28/2000,145.625,146.984299,145.3125,145.5625,104.405876,5347700
6/29/2000,144.75,145.75,143.515594,144.1875,103.419624,6345700
6/30/2000,143.9375,145.593704,143.890594,145.281204,104.204086,7420200
7/3/2000,145.4375,147.4375,145.1875,147.281204,105.638611,1436600
7/5/2000,146.375,146.656204,144.375,144.625,103.733444,2748200
7/6/2000,144.9375,146.468704,144.218704,145.75,104.540314,5963200
7/7/2000,146.6875,148.781204,146.25,148.093704,106.221352,3034800
7/10/2000,147.875,148.906204,147.531204,147.843704,106.042068,2816100
7/11/2000,147.468704,149.125,147.156204,148.156204,106.266212,5431600
7/12/2000,149.281204,150.125,148.6875,149.125,106.961067,5883000
7/13/2000,149.984299,150.375,149.1875,149.781204,107.43174,5356000
7/14/2000,150.4375,151.25,149.671799,151.25,108.48526,5341900
7/17/2000,150.984299,151.984299,150.6875,151,108.305962,4208300
7/18/2000,150.625,150.625,149.343704,149.765594,107.420532,4262100
7/19/2000,149.468704,149.906204,148.25,148.5625,106.55761,8506800
7/20/2000,149,150.625,148.8125,150.625,108.03698,4538900
7/21/2000,149.75,149.75,147.6875,147.6875,105.930023,5656900
7/24/2000,148.125,148.859299,146.5625,146.843704,105.324783,5628500
7/25/2000,147.75,147.843704,146.781204,147.3125,105.661057,4757100
7/26/2000,146.968704,147.156204,145.640594,145.875,104.630013,12062500
7/27/2000,145.9375,146.625,144.6875,145.375,104.271355,7652600
7/28/2000,145.718704,145.906204,141.515594,142.093704,101.917809,6229500
7/31/2000,142.9375,144.125,142.0625,143,102.567894,5265500
8/1/2000,143.625,144.718704,143.125,143.875,103.195496,3946600
8/2/2000,143.875,145.406204,143.625,144.593704,103.71096,7439800
8/3/2000,142.875,145.8125,142.625,145.593704,104.428253,4607100
8/4/2000,146.3125,146.718704,145.406204,146.375,104.98864,3686600
8/7/2000,146.718704,148.4375,146.375,148.125,106.24382,4159800
8/8/2000,147.5,148.8125,147.5,148.6875,106.647263,3658700
8/9/2000,149.140594,149.218704,147.375,147.4375,105.750671,5383800
8/10/2000,147.531204,147.859299,146.281204,146.718704,105.235138,4193400
8/11/2000,146.625,148,145.5625,147.406204,105.728249,5089400
8/14/2000,147.781204,149.5625,147.0625,149.281204,107.073074,2966700
8/15/2000,149.343704,149.8125,148.5625,149.156204,106.983475,5564600
8/16/2000,149.3125,149.9375,147.843704,148.625,106.60244,5191600
8/17/2000,148.6875,150.4375,148.343704,150.1875,107.72316,5652200
8/18/2000,150.375,150.375,149.218704,149.6875,107.364532,4626400
8/21/2000,150.031204,150.718704,149.406204,150.5,107.947281,2380600
8/22/2000,150.5625,151.3125,150.093704,150.25,107.76799,3075300
8/23/2000,149.8125,151.281204,149.281204,150.843704,108.193832,5483200
8/24/2000,151.156204,151.5,150.5,151.3125,108.530083,4529000
8/25/2000,151.156204,151.625,150.9375,151.25,108.48526,2822200
8/28/2000,151.25,152.906204,151.25,151.765594,108.85508,5518700
8/29/2000,151.4375,151.875,150.906204,151.796799,108.877403,3561900
8/30/2000,151.3125,151.5,150.343704,150.343704,107.835175,3964800
8/31/2000,151.0625,153.093704,150.906204,152.343704,109.269768,4863100
9/1/2000,153.25,153.593704,152,152.5,109.381828,3191200
9/5/2000,151.875,152.203094,150.8125,151.281204,108.507668,3470800
9/6/2000,151.1875,151.953094,149.531204,149.5625,107.274857,4322200
9/7/2000,150.25,151.078094,149.828094,150.843704,108.193832,4265500
9/8/2000,150.281204,150.5,149.328094,149.8125,107.454147,3518200
9/11/2000,149.75,151.1875,148.6875,149.593704,107.297279,3937500
9/12/2000,149.75,150.25,148.4375,148.5,106.512794,4769100
9/13/2000,148,149.343704,147.656204,148.890594,106.792938,7691600
9/14/2000,149.875,149.9375,148.156204,149.640594,107.330879,3397100
9/15/2000,148.1875,148.25,146,146,104.982742,4085700
9/18/2000,146.375,146.968704,144.203094,144.656204,104.016479,5109300
9/19/2000,145.125,146.3125,144.703094,145.968704,104.960251,6588200
9/20/2000,145.6875,146.031204,143.156204,144.890594,104.185028,6508100
9/21/2000,144.468704,145.5625,142.625,142.6875,102.600822,5972300
9/22/2000,142.625,145.3125,142.421799,145.281204,104.465851,7791300
9/25/2000,145.9375,146.0625,143.718704,144.25,103.724342,9726300
9/26/2000,144.375,145,142.406204,142.406204,102.398598,5302400
9/27/2000,143.5625,143.968704,142.125,143.156204,102.937874,7186200
9/28/2000,143.1875,146.328094,142.890594,145,104.263702,7036400
9/29/2000,145.468704,145.968704,143.625,143.625,103.274971,9333600
10/2/2000,144.281204,144.906204,143.140594,143.843704,103.432228,5517800
10/3/2000,144.531204,145.75,142.281204,142.5,102.466003,9347200
10/4/2000,142.875,144.25,141.75,143.6875,103.319878,6148900
10/5/2000,143.406204,144.843704,143.3125,144.1875,103.67942,4566900
10/6/2000,143.875,144.640594,139.75,141.0625,101.432365,10014900
10/9/2000,141.3125,141.3125,139.375,140,100.668373,4508000
10/10/2000,140.093704,141.25,137.6875,137.6875,99.005569,6104700
10/11/2000,137.625,138.625,135.125,136.531204,98.174103,10346000
10/12/2000,137.281204,137.593704,132.781204,133.125,95.724854,12336900
10/13/2000,132.9375,137.656204,132.875,137.5625,98.91568,11778800
10/16/2000,137.406204,138.234299,136.6875,138.1875,99.365097,5659000
10/17/2000,138.4375,138.5625,134.406204,134.75,96.893288,7831700
10/18/2000,132.625,136.125,130.156204,134.25,96.533783,10897300
10/19/2000,136.843704,139.453094,136.4375,139.3125,100.174004,8767300
10/20/2000,138.375,141.1875,138.375,139.906204,100.600868,7373500
10/23/2000,139.9375,141.031204,138.9375,140.531204,101.050362,5290000
10/24/2000,140.968704,141.9375,139,139.593704,100.376221,5750700
10/25/2000,138.75,139.5625,136.125,136.3125,98.016846,9137600
10/26/2000,137.125,137.656204,134.031204,136.6875,98.286514,9345800
10/27/2000,137.875,139.281204,136.625,139.281204,100.151558,9762900
10/30/2000,138.4375,141.093704,138.156204,140.531204,101.050362,10154100
10/31/2000,141.015594,143.6875,140.0625,142.953094,102.79184,7752400
11/1/2000,142.25,143.25,141.218704,142.468704,102.443558,6753600
11/2/2000,143.156204,143.906204,142.515594,142.703094,102.612076,11395100
11/3/2000,143.468704,143.75,142.375,142.781204,102.668243,5187100
11/6/2000,143.156204,144.296799,143.031204,143.781204,103.387329,4042500
11/7/2000,143.140594,144,142.5625,143.75,103.364838,5231300
11/8/2000,144.0625,144.0625,140.5625,140.5625,101.072838,6123300
11/9/2000,140,141.218704,137.25,140.031204,100.690781,10635300
11/10/2000,139,139.468704,136.531204,136.625,98.241547,8569500
11/13/2000,135.625,136.984299,133.015594,135.5625,97.477554,17285300
11/14/2000,137.468704,139.625,137,139.125,100.0392,7668900
11/15/2000,139.0625,140.109299,137.75,139.5625,100.353752,8837700
11/16/2000,138.578094,139.875,137.3125,137.375,98.780861,6684100
11/17/2000,137.3125,139,135.75,136.640594,98.252769,6551100
11/20/2000,135.75,136.375,134.3125,134.6875,96.848381,5458500
11/21/2000,134.875,136.1875,133.515594,135.375,97.342705,7684300
11/22/2000,134.343704,134.875,132.125,132.140594,95.017021,5736900
11/24/2000,133.625,134.968704,133.625,134.843704,96.960693,3411600
11/27/2000,136.468704,136.6875,135.3125,136.031204,97.81456,5992000
